ID,abandono_6meses
101481,0
100668,1
101531,1
101733,1
101686,1
101031,0
101516,0
103693,1
103434,1
102195,0
103499,1
103913,0
104128,0
103664,0
102698,1
103057,1
102701,1
102523,1
102296,0
103867,0
102743,0
101183,1
100467,0
100398,0
101518,0
101160,0
101691,0
101119,0
100699,0
101977,0
100232,1
101656,1
100341,0
100597,0
100276,1
102028,1
102086,0
102150,1
101689,1
101622,1
102022,1
101378,0
102035,1
103392,0
104092,0
103163,0
103323,1
104044,1
102968,1
103218,1
100426,0
100215,0
102110,1
100074,0
100082,0
100406,0
103300,0
102875,0
100325,1
101570,1
101767,0
103677,1
103005,1
102343,1
100937,1
100565,0
101817,0
100769,1
100149,0
100243,1
103215,0
103715,0
102367,0
100152,0
101204,0
100577,0
101478,0
102026,1
103479,1
102549,0
103588,1
103336,0
102515,0
102703,0
103013,0
102950,1
101105,0
101804,0
100402,1
102714,1
102417,1
100485,0
100746,1
100043,0
100600,0
101758,1
101434,0
100718,0
101577,0
101932,1
101772,1
104075,0
102422,0
102502,0
103732,0
102942,1
102336,0
102949,1
102673,0
103531,1
102258,0
102804,1
102983,0
103682,0
102583,0
103750,1
103287,1
101973,0
100809,1
100791,1
101019,0
102014,1
101411,0
101607,1
100510,1
101876,1
100067,0
100977,0
100508,1
102109,1
100735,0
100585,0
101837,0
101029,0
101417,1
100806,1
102064,0
101415,1
100749,1
101946,0
102029,0
100257,0
100674,0
102101,1
103623,0
103223,1
103929,1
104071,1
103387,0
103939,1
102428,0
102861,0
103681,1
103822,0
102589,0
103328,1
102350,0
102512,0
102685,0
102880,1
103850,0
103241,0
102369,1
104064,1
102813,0
102610,1
103726,0
101218,0
101310,0
101208,0
101332,0
101156,1
100689,0
100354,0
101261,1
101439,1
101224,0
100608,1
100437,0
103485,0
104027,0
104149,1
102890,1
103457,0
103375,1
103866,1
103565,1
103197,1
103938,0
103835,0
103995,0
101528,0
101505,0
102160,1
101127,0
100974,0
101982,0
101771,0
101220,0
102003,1
102157,0
103967,0
103022,0
103364,0
102346,1
103417,1
103642,0
102556,1
103100,0
102790,0
103231,0
102233,0
103222,1
103383,0
103550,0
102392,0
104093,1
102435,0
100751,1
101693,0
100212,0
101131,0
101153,0
100666,0
101465,0
100964,1
100012,1
103613,0
102635,0
103562,0
103134,0
102511,1
103309,0
102594,0
103414,1
103786,0
103115,1
101269,1
100479,0
100611,0
100077,1
101191,0
101548,0
100475,1
101792,0
100182,0
104148,0
103733,0
103593,0
103684,0
102704,1
102558,0
102563,0
103812,1
103448,0
100469,1
100390,1
101064,0
100465,0
100612,0
102033,0
100192,0
102092,1
101189,1
102080,1
103444,0
102920,1
103489,0
102530,0
102799,0
103144,1
103122,0
103806,0
102640,0
104146,1
104095,1
103777,1
103082,1
102544,1
101964,0
100240,0
101931,0
100599,1
101710,0
101322,0
100292,0
101342,1
100681,0
101959,1
101778,0
100715,0
100783,1
100928,0
101356,1
101027,1
102087,0
100009,1
102060,1
102814,0
103305,0
102711,0
102631,0
102634,1
102255,0
103975,1
102440,1
103577,0
102629,0
102723,1
102918,1
103725,1
103601,1
102808,0
102839,1
102211,1
103795,0
102309,0
100855,0
101955,0
101426,0
100235,1
101432,0
100592,1
101849,0
101176,1
100237,1
101050,0
101852,1
101759,0
101878,0
101706,0
102490,0
102227,0
102192,0
103198,0
103233,0
103510,1
103442,0
103949,1
103561,0
103107,0
104163,1
103950,0
103941,1
102987,1
103919,1
103960,0
102731,0
104078,1
101941,0
102093,1
102088,1
102013,1
100642,0
101924,1
101349,1
100504,0
101956,0
100488,0
101524,0
100575,1
100625,1
101355,1
100256,1
100188,1
100218,0
102289,1
102626,0
102825,1
103138,0
103959,1
102405,1
104126,0
102781,0
103186,0
102654,1
102584,0
102756,0
103484,1
103252,0
102590,1
104045,0
103533,0
103985,0
103573,0
101097,0
100026,1
101717,0
100016,0
101421,0
101250,0
100915,1
100391,0
100335,1
100570,1
101116,1
100472,0
100636,0
101036,1
101909,1
100130,1
101109,1
100273,1
101912,1
100416,0
100493,0
101214,1
102715,1
102461,0
102344,0
102400,0
103166,0
103998,1
102221,0
102259,0
102749,0
103620,1
103346,1
101008,1
100997,1
100581,0
101300,0
101640,1
100127,0
101132,0
101725,1
100300,0
101598,0
101110,1
102079,1
101675,0
101475,0
100505,0
102158,1
103452,1
102627,0
102272,0
103338,0
103996,1
103595,1
102486,0
102188,0
102356,0
102370,1
103512,0
103190,1
102958,0
102358,0
100434,1
102164,1
103680,0
101762,0
101529,0
101971,0
101840,0
102852,0
102209,0
100272,0
100759,1
100186,0
100343,1
101718,1
101069,1
103318,0
103093,0
102867,1
103131,1
103065,1
103164,0
103099,1
103342,1
102427,1
103312,0
100414,0
100228,0
101111,1
101835,1
100031,1
103116,1
103169,0
100123,0
102112,1
100174,1
101213,1
102902,0
104007,1
100203,1
101696,0
100145,0
100444,1
101980,1
101578,0
100969,0
101547,0
101533,0
103136,1
103706,1
103333,1
102517,0
102819,0
104101,0
102901,0
103895,0
103042,0
101707,0
100799,1
101845,0
100011,0
101990,0
103619,0
103497,0
102348,0
103610,1
103016,0
101572,0
100190,1
100560,1
103437,0
104136,1
101024,1
101807,1
101442,1
100876,1
100988,0
100909,1
100069,0
102501,0
103451,0
103250,0
101335,1
100941,0
101641,1
100771,1
103886,0
103407,1
103958,0
103056,0
102611,1
102212,0
102966,1
100587,1
101672,0
102278,0
103632,0
100542,1
101274,0
100728,0
102643,1
102769,0
103820,1
100980,0
100388,1
103516,1
103460,0
101854,0
101169,0
102127,1
101988,1
102218,0
102473,1
100848,0
102054,0
102695,1
101039,0
101729,0
100114,0
103966,0
101513,1
102964,0
100349,1
101714,0
100842,0
100101,1
100385,1
101930,0
100854,0
100368,1
101149,0
100088,1
101929,0
101553,0
100168,0
101902,0
101945,0
100024,1
101867,1
101136,1
102118,1
101770,0
101405,1
100109,1
100355,0
100940,0
101679,0
102002,0
101646,1
100261,0
102084,0
102071,0
102045,0
102066,1
100462,0
102156,0
104060,0
103028,0
102828,1
104056,1
103821,0
103790,0
103389,1
102585,0
104086,0
102778,1
102432,0
102990,1
102423,1
103289,1
102386,0
103154,0
103727,0
103332,0
103839,0
103755,1
103976,0
104115,1
103920,0
103151,0
